"id","reel_number","name","uid","tid","epc","axis_surface","status","reserved"
"2063","D1600X005","441600B005",NULL,,"35412204000000441600B005","B",NULL,NULL
"2064","D1600X005","441600B005",NULL,,"35412204000000441600B005","B",NULL,NULL
"2065","D1600X006","441600B006",NULL,,"35412204000000441600B006","B",NULL,NULL
"2066","D1600X006","441600B006",NULL,,"35412204000000441600B006","B",NULL,NULL
"2067","D1600X006","441600B006",NULL,,"35412204000000441600B006","B",NULL,NULL
"2068","D1600X006","441600B006",NULL,,"35412204000000441600B006","B",NULL,NULL
"2069","D1600X007","441600B007",NULL,,"35412204000000441600B007","B",NULL,NULL
"2070","D1600X007","441600B007",NULL,,"35412204000000441600B007","B",NULL,NULL
"2071","D1600X007","441600B007",NULL,,"35412204000000441600B007","B",NULL,NULL
"2072","D1600X007","441600B007",NULL,,"35412204000000441600B007","B",NULL,NULL
"2073","D1600X008","441600B008",NULL,,"35412204000000441600B008","B",NULL,NULL
"2074","D1600X008","441600B008",NULL,,"35412204000000441600B008","B",NULL,NULL
"2075","D1600X008","441600B008",NULL,,"35412204000000441600B008","B",NULL,NULL
"2076","D1600X008","441600B008",NULL,,"35412204000000441600B008","B",NULL,NULL
"2077","D1600X009","441600B009",NULL,,"35412204000000441600B009","B",NULL,NULL
"2078","D1600X009","441600B009",NULL,,"35412204000000441600B009","B",NULL,NULL
"2079","D1600X009","441600B009",NULL,,"35412204000000441600B009","B",NULL,NULL
"2080","D1600X009","441600B009",NULL,,"35412204000000441600B009","B",NULL,NULL
"2081","D1600X010","441600B010",NULL,,"35412204000000441600B010","B",NULL,NULL
"2082","D1600X010","441600B010",NULL,,"35412204000000441600B010","B",NULL,NULL
"2083","D1600X010","441600B010",NULL,,"35412204000000441600B010","B",NULL,NULL
"2084","D1600X010","441600B010",NULL,,"35412204000000441600B010","B",NULL,NULL
"2085","D1600X011","441600B011",NULL,,"35412204000000441600B011","B",NULL,NULL
"2086","D1600X011","441600B011",NULL,,"35412204000000441600B011","B",NULL,NULL
"2087","D1600X011","441600B011",NULL,,"35412204000000441600B011","B",NULL,NULL
"2088","D1600X011","441600B011",NULL,,"35412204000000441600B011","B",NULL,NULL
"2089","D1600X012","441600B012",NULL,,"35412204000000441600B012","B",NULL,NULL
"2090","D1600X012","441600B012",NULL,,"35412204000000441600B012","B",NULL,NULL
"2091","D1600X012","441600B012",NULL,,"35412204000000441600B012","B",NULL,NULL
"2092","D1600X012","441600B012",NULL,,"35412204000000441600B012","B",NULL,NULL
"2093","D1600X013","441600B013",NULL,,"35412204000000441600B013","B",NULL,NULL
"2094","D1600X013","441600B013",NULL,,"35412204000000441600B013","B",NULL,NULL
"2095","D1600X013","441600B013",NULL,,"35412204000000441600B013","B",NULL,NULL
"2096","D1600X013","441600B013",NULL,,"35412204000000441600B013","B",NULL,NULL
"2097","D1600X014","441600B014",NULL,,"35412204000000441600B014","B",NULL,NULL
"2098","D1600X014","441600B014",NULL,,"35412204000000441600B014","B",NULL,NULL
"2099","D1600X014","441600B014",NULL,,"35412204000000441600B014","B",NULL,NULL
"2100","D1600X014","441600B014",NULL,,"35412204000000441600B014","B",NULL,NULL
"2101","D1600X015","441600B015",NULL,,"35412204000000441600B015","B",NULL,NULL
"2102","D1600X015","441600B015",NULL,,"35412204000000441600B015","B",NULL,NULL
"2103","D1600X015","441600B015",NULL,,"35412204000000441600B015","B",NULL,NULL
"2104","D1600X015","441600B015",NULL,,"35412204000000441600B015","B",NULL,NULL
"2105","D1600X016","441600B016",NULL,,"35412204000000441600B016","B",NULL,NULL
"2106","D1600X016","441600B016",NULL,,"35412204000000441600B016","B",NULL,NULL
"2107","D1600X016","441600B016",NULL,,"35412204000000441600B016","B",NULL,NULL
"2108","D1600X016","441600B016",NULL,,"35412204000000441600B016","B",NULL,NULL
"2109","D1600X017","441600B017",NULL,,"35412204000000441600B017","B",NULL,NULL
"2110","D1600X017","441600B017",NULL,,"35412204000000441600B017","B",NULL,NULL
"2111","D1600X017","441600B017",NULL,,"35412204000000441600B017","B",NULL,NULL
"2112","D1600X017","441600B017",NULL,,"35412204000000441600B017","B",NULL,NULL
"2113","D1600X018","441600B018",NULL,,"35412204000000441600B018","B",NULL,NULL
"2114","D1600X018","441600B018",NULL,,"35412204000000441600B018","B",NULL,NULL
"2115","D1600X018","441600B018",NULL,,"35412204000000441600B018","B",NULL,NULL
"2116","D1600X018","441600B018",NULL,,"35412204000000441600B018","B",NULL,NULL
"2117","D1600X019","441600B019",NULL,,"35412204000000441600B019","B",NULL,NULL
"2118","D1600X019","441600B019",NULL,,"35412204000000441600B019","B",NULL,NULL
"2119","D1600X019","441600B019",NULL,,"35412204000000441600B019","B",NULL,NULL
"2120","D1600X019","441600B019",NULL,,"35412204000000441600B019","B",NULL,NULL
"2121","D1600X020","441600B020",NULL,,"35412204000000441600B020","B",NULL,NULL
"2122","D1600X020","441600B020",NULL,,"35412204000000441600B020","B",NULL,NULL
"2123","D1600X020","441600B020",NULL,,"35412204000000441600B020","B",NULL,NULL
"2124","D1600X020","441600B020",NULL,,"35412204000000441600B020","B",NULL,NULL
"2125","D1600X021","441600B021",NULL,,"35412204000000441600B021","B",NULL,NULL
"2126","D1600X021","441600B021",NULL,,"35412204000000441600B021","B",NULL,NULL
"2127","D1600X021","441600B021",NULL,,"35412204000000441600B021","B",NULL,NULL
"2128","D1600X021","441600B021",NULL,,"35412204000000441600B021","B",NULL,NULL
"2129","D1600X022","441600B022",NULL,,"35412204000000441600B022","B",NULL,NULL
"2130","D1600X022","441600B022",NULL,,"35412204000000441600B022","B",NULL,NULL
"2131","D1600X022","441600B022",NULL,,"35412204000000441600B022","B",NULL,NULL
"2132","D1600X022","441600B022",NULL,,"35412204000000441600B022","B",NULL,NULL
"2133","D1600X023","441600B023",NULL,,"35412204000000441600B023","B",NULL,NULL
"2134","D1600X023","441600B023",NULL,,"35412204000000441600B023","B",NULL,NULL
"2135","D1600X023","441600B023",NULL,,"35412204000000441600B023","B",NULL,NULL
"2136","D1600X023","441600B023",NULL,,"35412204000000441600B023","B",NULL,NULL
"2137","D1600X024","441600B024",NULL,,"35412204000000441600B024","B",NULL,NULL
"2138","D1600X024","441600B024",NULL,,"35412204000000441600B024","B",NULL,NULL
"2139","D1600X024","441600B024",NULL,,"35412204000000441600B024","B",NULL,NULL
"2140","D1600X024","441600B024",NULL,,"35412204000000441600B024","B",NULL,NULL
"2141","D1600X025","441600B025",NULL,,"35412204000000441600B025","B",NULL,NULL
"2142","D1600X025","441600B025",NULL,,"35412204000000441600B025","B",NULL,NULL
"2143","D1600X025","441600B025",NULL,,"35412204000000441600B025","B",NULL,NULL
"2144","D1600X025","441600B025",NULL,,"35412204000000441600B025","B",NULL,NULL
"2145","D1600X026","441600B026",NULL,,"35412204000000441600B026","B",NULL,NULL
"2146","D1600X026","441600B026",NULL,,"35412204000000441600B026","B",NULL,NULL
"2147","D1600X026","441600B026",NULL,,"35412204000000441600B026","B",NULL,NULL
"2148","D1600X026","441600B026",NULL,,"35412204000000441600B026","B",NULL,NULL
"2149","D1600X027","441600B027",NULL,,"35412204000000441600B027","B",NULL,NULL
"2150","D1600X027","441600B027",NULL,,"35412204000000441600B027","B",NULL,NULL
"2151","D1600X027","441600B027",NULL,,"35412204000000441600B027","B",NULL,NULL
"2152","D1600X027","441600B027",NULL,,"35412204000000441600B027","B",NULL,NULL
"2153","D1600X028","441600B028",NULL,,"35412204000000441600B028","B",NULL,NULL
"2154","D1600X028","441600B028",NULL,,"35412204000000441600B028","B",NULL,NULL
"2155","D1600X028","441600B028",NULL,,"35412204000000441600B028","B",NULL,NULL
"2156","D1600X028","441600B028",NULL,,"35412204000000441600B028","B",NULL,NULL
"2157","D1600X029","441600B029",NULL,,"35412204000000441600B029","B",NULL,NULL
"2158","D1600X029","441600B029",NULL,,"35412204000000441600B029","B",NULL,NULL
"2159","D1600X029","441600B029",NULL,,"35412204000000441600B029","B",NULL,NULL
"2160","D1600X029","441600B029",NULL,,"35412204000000441600B029","B",NULL,NULL
"2161","D1600X030","441600B030",NULL,,"35412204000000441600B030","B",NULL,NULL
"2162","D1600X030","441600B030",NULL,,"35412204000000441600B030","B",NULL,NULL
"2163","D1600X030","441600B030",NULL,,"35412204000000441600B030","B",NULL,NULL
"2164","D1600X030","441600B030",NULL,,"35412204000000441600B030","B",NULL,NULL
"2165","D1600X031","441600B031",NULL,,"35412204000000441600B031","B",NULL,NULL
"2166","D1600X031","441600B031",NULL,,"35412204000000441600B031","B",NULL,NULL
"2167","D1600X031","441600B031",NULL,,"35412204000000441600B031","B",NULL,NULL
"2168","D1600X031","441600B031",NULL,,"35412204000000441600B031","B",NULL,NULL
"2169","D1600X032","441600B032",NULL,,"35412204000000441600B032","B",NULL,NULL
"2170","D1600X032","441600B032",NULL,,"35412204000000441600B032","B",NULL,NULL
"2171","D1600X032","441600B032",NULL,,"35412204000000441600B032","B",NULL,NULL
"2172","D1600X032","441600B032",NULL,,"35412204000000441600B032","B",NULL,NULL
"2173","D1600X033","441600B033",NULL,,"35412204000000441600B033","B",NULL,NULL
"2174","D1600X033","441600B033",NULL,,"35412204000000441600B033","B",NULL,NULL
"2175","D1600X033","441600B033",NULL,,"35412204000000441600B033","B",NULL,NULL
"2176","D1600X033","441600B033",NULL,,"35412204000000441600B033","B",NULL,NULL
"2177","D1600X034","441600B034",NULL,,"35412204000000441600B034","B",NULL,NULL
"2178","D1600X034","441600B034",NULL,,"35412204000000441600B034","B",NULL,NULL
"2179","D1600X034","441600B034",NULL,,"35412204000000441600B034","B",NULL,NULL
"2180","D1600X034","441600B034",NULL,,"35412204000000441600B034","B",NULL,NULL
"2181","D1600X035","441600B035",NULL,,"35412204000000441600B035","B",NULL,NULL
"2182","D1600X035","441600B035",NULL,,"35412204000000441600B035","B",NULL,NULL
"2183","D1600X035","441600B035",NULL,,"35412204000000441600B035","B",NULL,NULL
"2184","D1600X035","441600B035",NULL,,"35412204000000441600B035","B",NULL,NULL
"2185","D1600X036","441600B036",NULL,,"35412204000000441600B036","B",NULL,NULL
"2186","D1600X036","441600B036",NULL,,"35412204000000441600B036","B",NULL,NULL
"2187","D1600X036","441600B036",NULL,,"35412204000000441600B036","B",NULL,NULL
"2188","D1600X036","441600B036",NULL,,"35412204000000441600B036","B",NULL,NULL
"2189","D1600X037","441600B037",NULL,,"35412204000000441600B037","B",NULL,NULL
"2190","D1600X037","441600B037",NULL,,"35412204000000441600B037","B",NULL,NULL
"2191","D1600X037","441600B037",NULL,,"35412204000000441600B037","B",NULL,NULL
"2192","D1600X037","441600B037",NULL,,"35412204000000441600B037","B",NULL,NULL
"2193","D1600X038","441600B038",NULL,,"35412204000000441600B038","B",NULL,NULL
"2194","D1600X038","441600B038",NULL,,"35412204000000441600B038","B",NULL,NULL
"2195","D1600X038","441600B038",NULL,,"35412204000000441600B038","B",NULL,NULL
"2196","D1600X038","441600B038",NULL,,"35412204000000441600B038","B",NULL,NULL
"2197","D1600X039","441600B039",NULL,,"35412204000000441600B039","B",NULL,NULL
"2198","D1600X039","441600B039",NULL,,"35412204000000441600B039","B",NULL,NULL
"2199","D1600X039","441600B039",NULL,,"35412204000000441600B039","B",NULL,NULL
"2200","D1600X039","441600B039",NULL,,"35412204000000441600B039","B",NULL,NULL
"2201","D1600X040","441600B040",NULL,,"35412204000000441600B040","B",NULL,NULL
"2202","D1600X040","441600B040",NULL,,"35412204000000441600B040","B",NULL,NULL
"2203","D1600X040","441600B040",NULL,,"35412204000000441600B040","B",NULL,NULL
"2204","D1600X040","441600B040",NULL,,"35412204000000441600B040","B",NULL,NULL
"2205","D1600X041","441600B041",NULL,,"35412204000000441600B041","B",NULL,NULL
"2206","D1600X041","441600B041",NULL,,"35412204000000441600B041","B",NULL,NULL
"2207","D1600X041","441600B041",NULL,,"35412204000000441600B041","B",NULL,NULL
"2208","D1600X041","441600B041",NULL,,"35412204000000441600B041","B",NULL,NULL
"2209","D1600X042","441600B042",NULL,,"35412204000000441600B042","B",NULL,NULL
"2210","D1600X042","441600B042",NULL,,"35412204000000441600B042","B",NULL,NULL
"2211","D1600X042","441600B042",NULL,,"35412204000000441600B042","B",NULL,NULL
"2212","D1600X042","441600B042",NULL,,"35412204000000441600B042","B",NULL,NULL
"2213","D1600X043","441600B043",NULL,,"35412204000000441600B043","B",NULL,NULL
"2214","D1600X043","441600B043",NULL,,"35412204000000441600B043","B",NULL,NULL
"2215","D1600X043","441600B043",NULL,,"35412204000000441600B043","B",NULL,NULL
"2216","D1600X043","441600B043",NULL,,"35412204000000441600B043","B",NULL,NULL
"2217","D1600X044","441600B044",NULL,,"35412204000000441600B044","B",NULL,NULL
"2218","D1600X044","441600B044",NULL,,"35412204000000441600B044","B",NULL,NULL
"2219","D1600X044","441600B044",NULL,,"35412204000000441600B044","B",NULL,NULL
"2220","D1600X044","441600B044",NULL,,"35412204000000441600B044","B",NULL,NULL
"2221","D1600X045","441600B045",NULL,,"35412204000000441600B045","B",NULL,NULL
"2222","D1600X045","441600B045",NULL,,"35412204000000441600B045","B",NULL,NULL
"2223","D1600X045","441600B045",NULL,,"35412204000000441600B045","B",NULL,NULL
"2224","D1600X045","441600B045",NULL,,"35412204000000441600B045","B",NULL,NULL
"2225","D1600X046","441600B046",NULL,,"35412204000000441600B046","B",NULL,NULL
"2226","D1600X046","441600B046",NULL,,"35412204000000441600B046","B",NULL,NULL
"2227","D1600X046","441600B046",NULL,,"35412204000000441600B046","B",NULL,NULL
"2228","D1600X046","441600B046",NULL,,"35412204000000441600B046","B",NULL,NULL
"2229","D1600X047","441600B047",NULL,,"35412204000000441600B047","B",NULL,NULL
"2230","D1600X047","441600B047",NULL,,"35412204000000441600B047","B",NULL,NULL
"2231","D1600X047","441600B047",NULL,,"35412204000000441600B047","B",NULL,NULL
"2232","D1600X047","441600B047",NULL,,"35412204000000441600B047","B",NULL,NULL
"2233","D1600X048","441600B048",NULL,,"35412204000000441600B048","B",NULL,NULL
"2234","D1600X048","441600B048",NULL,,"35412204000000441600B048","B",NULL,NULL
"2235","D1600X048","441600B048",NULL,,"35412204000000441600B048","B",NULL,NULL
"2236","D1600X048","441600B048",NULL,,"35412204000000441600B048","B",NULL,NULL
"2237","D1600X049","441600B049",NULL,,"35412204000000441600B049","B",NULL,NULL
"2238","D1600X049","441600B049",NULL,,"35412204000000441600B049","B",NULL,NULL
"2239","D1600X049","441600B049",NULL,,"35412204000000441600B049","B",NULL,NULL
"2240","D1600X049","441600B049",NULL,,"35412204000000441600B049","B",NULL,NULL
"2241","D1600X050","441600B050",NULL,,"35412204000000441600B050","B",NULL,NULL
"2242","D1600X050","441600B050",NULL,,"35412204000000441600B050","B",NULL,NULL
"2243","D1600X050","441600B050",NULL,,"35412204000000441600B050","B",NULL,NULL
"2244","D1600X050","441600B050",NULL,,"35412204000000441600B050","B",NULL,NULL
"2245","D1600X051","441600B051",NULL,,"35412204000000441600B051","B",NULL,NULL
"2246","D1600X051","441600B051",NULL,,"35412204000000441600B051","B",NULL,NULL
"2247","D1600X051","441600B051",NULL,,"35412204000000441600B051","B",NULL,NULL
"2248","D1600X051","441600B051",NULL,,"35412204000000441600B051","B",NULL,NULL
"2249","D1600X052","441600B052",NULL,,"35412204000000441600B052","B",NULL,NULL
"2250","D1600X052","441600B052",NULL,,"35412204000000441600B052","B",NULL,NULL
"2251","D1600X052","441600B052",NULL,,"35412204000000441600B052","B",NULL,NULL
"2252","D1600X052","441600B052",NULL,,"35412204000000441600B052","B",NULL,NULL
"2253","D1600X053","441600B053",NULL,,"35412204000000441600B053","B",NULL,NULL
"2254","D1600X053","441600B053",NULL,,"35412204000000441600B053","B",NULL,NULL
"2255","D1600X053","441600B053",NULL,,"35412204000000441600B053","B",NULL,NULL
"2256","D1600X053","441600B053",NULL,,"35412204000000441600B053","B",NULL,NULL
"2257","D1600X054","441600B054",NULL,,"35412204000000441600B054","B",NULL,NULL
"2258","D1600X054","441600B054",NULL,,"35412204000000441600B054","B",NULL,NULL
"2259","D1600X054","441600B054",NULL,,"35412204000000441600B054","B",NULL,NULL
"2260","D1600X054","441600B054",NULL,,"35412204000000441600B054","B",NULL,NULL
"2261","D1600X055","441600B055",NULL,,"35412204000000441600B055","B",NULL,NULL
"2262","D1600X055","441600B055",NULL,,"35412204000000441600B055","B",NULL,NULL
"2263","D1600X055","441600B055",NULL,,"35412204000000441600B055","B",NULL,NULL
"2264","D1600X055","441600B055",NULL,,"35412204000000441600B055","B",NULL,NULL
"2265","D2240X001","442240A001",NULL,"E280117020001269FAD50B5F","35412204000000442240A001","A",NULL,NULL
"2266","D2240X001","442240A001",NULL,"E2801170200012C9FAD50B5F","35412204000000442240A001","A",NULL,NULL
"2267","D2240X001","442240A001",NULL,"E280117020001239FAD50B5F","35412204000000442240A001","A",NULL,NULL
"2268","D2240X001","442240A001",NULL,"E2801170200000D9FAD20B5F","35412204000000442240A001","A",NULL,NULL
"2269","D2240X002","442240A002",NULL,"E280117020001059FAD20B5F","35412204000000442240A002","A",NULL,NULL
"2270","D2240X002","442240A002",NULL,"E280117020000249FAD50B5F","35412204000000442240A002","A",NULL,NULL
"2271","D2240X002","442240A002",NULL,"E2801170200000E9FAD20B5F","35412204000000442240A002","A",NULL,NULL
"2272","D2240X002","442240A002",NULL,"E2801170200000B9FAD20B5F","35412204000000442240A002","A",NULL,NULL
"2273","D2240X003","442240A003",NULL,"E2801170200010C9FAD20B5F","35412204000000442240A003","A",NULL,NULL
"2274","D2240X003","442240A003",NULL,"E280117020001039FAD20B5F","35412204000000442240A003","A",NULL,NULL
"2275","D2240X003","442240A003",NULL,"E2801170200014D9FACC0B5F","35412204000000442240A003","A",NULL,NULL
"2276","D2240X003","442240A003",NULL,"E280117020001069FAD20B5F","35412204000000442240A003","A",NULL,NULL
"2277","D2240X004","442240A004",NULL,"E280117020000049FAD20B5F","35412204000000442240A004","A",NULL,NULL
"2278","D2240X004","442240A004",NULL,"E2801170200014B9FACC0B5F","35412204000000442240A004","A",NULL,NULL
"2279","D2240X004","442240A004",NULL,"E280117020000459FACC0B5F","35412204000000442240A004","A",NULL,NULL
"2280","D2240X004","442240A004",NULL,"E2801170200014E9FACC0B5F","35412204000000442240A004","A",NULL,NULL
"2281","D2240X005","442240A005",NULL,"E2801170200004C9FACC0B5F","35412204000000442240A005","A",NULL,NULL
"2282","D2240X005","442240A005",NULL,"E280117020000469FACC0B5F","35412204000000442240A005","A",NULL,NULL
"2283","D2240X005","442240A005",NULL,"E2801170200012D9FACA0B5F","35412204000000442240A005","A",NULL,NULL
"2284","D2240X005","442240A005",NULL,"E280117020001408FAA30B5F","35412204000000442240A005","A",NULL,NULL
"2285","D2240X006","442240A006",NULL,"E2801170200012B9FACA0B5F","35412204000000442240A006","A",NULL,NULL
"2286","D2240X006","442240A006",NULL,"E280117020000259FACA0B5F","35412204000000442240A006","A",NULL,NULL
"2287","D2240X006","442240A006",NULL,"E280117020001449FACC0B5F","35412204000000442240A006","A",NULL,NULL
"2288","D2240X006","442240A006",NULL,"E2801170200012E9FACA0B5F","35412204000000442240A006","A",NULL,NULL
"2289","D2240X007","442240A007",NULL,"E2801170200002C9FACA0B5F","35412204000000442240A007","A",NULL,NULL
"2290","D2240X007","442240A007",NULL,"E280117020000239FACA0B5F","35412204000000442240A007","A",NULL,NULL
"2291","D2240X007","442240A007",NULL,"E280117020000269FACA0B5F","35412204000000442240A007","A",NULL,NULL
"2292","D2240X007","442240A007",NULL,"E2801170200000D9FAC60B5F","35412204000000442240A007","A",NULL,NULL
"2293","D2240X008","442240A008",NULL,"E2801170200000B9FAC60B5F","35412204000000442240A008","A",NULL,NULL
"2294","D2240X008","442240A008",NULL,"E280117020001059FAC60B5F","35412204000000442240A008","A",NULL,NULL
"2295","D2240X008","442240A008",NULL,"E2801170200000E9FAC60B5F","35412204000000442240A008","A",NULL,NULL
"2296","D2240X008","442240A008",NULL,"E280117020001249FACA0B5F","35412204000000442240A008","A",NULL,NULL
"2297","D2240X009","442240A009",NULL,"E2801170200010C9FAC60B5F","35412204000000442240A009","A",NULL,NULL
"2298","D2240X009","442240A009",NULL,"E280117020001039FAC60B5F","35412204000000442240A009","A",NULL,NULL
"2299","D2240X009","442240A009",NULL,"E2801170200004D9FABF0B5F","35412204000000442240A009","A",NULL,NULL
"2300","D2240X009","442240A009",NULL,"E280117020001069FAC60B5F","35412204000000442240A009","A",NULL,NULL
"2301","D2240X010","442240A010",NULL,"E280117020001459FABF0B5F","35412204000000442240A010","A",NULL,NULL
"2302","D2240X010","442240A010",NULL,"E280117020000049FAC60B5F","35412204000000442240A010","A",NULL,NULL
"2303","D2240X010","442240A010",NULL,"E2801170200004E9FABF0B5F","35412204000000442240A010","A",NULL,NULL
"2304","D2240X010","442240A010",NULL,"E2801170200004B9FABF0B5F","35412204000000442240A010","A",NULL,NULL
"2305","D2240X011","442240A011",NULL,"E280117020001439FABF0B5F","35412204000000442240A011","A",NULL,NULL
"2306","D2240X011","442240A011",NULL,"E2801170200012D9FABD0B5F","35412204000000442240A011","A",NULL,NULL
"2307","D2240X011","442240A011",NULL,"E280117020001469FABF0B5F","35412204000000442240A011","A",NULL,NULL
"2308","D2240X011","442240A011",NULL,"E2801170200014C9FABF0B5F","35412204000000442240A011","A",NULL,NULL
"2309","D2240X012","442240A012",NULL,"E2801170200012E9FABD0B5F","35412204000000442240A012","A",NULL,NULL
"2310","D2240X012","442240A012",NULL,"E280117020000449FABF0B5F","35412204000000442240A012","A",NULL,NULL
"2311","D2240X012","442240A012",NULL,"E280117020000259FABD0B5F","35412204000000442240A012","A",NULL,NULL
"2312","D2240X012","442240A012",NULL,"E2801170200012B9FABD0B5F","35412204000000442240A012","A",NULL,NULL
"2313","D2240X013","442240A013",NULL,"E2801170200010D9FAB90B5F","35412204000000442240A013","A",NULL,NULL
"2314","D2240X013","442240A013",NULL,"E280117020000269FABD0B5F","35412204000000442240A013","A",NULL,NULL
"2315","D2240X013","442240A013",NULL,"E2801170200002C9FABD0B5F","35412204000000442240A013","A",NULL,NULL
"2316","D2240X013","442240A013",NULL,"E280117020000239FABD0B5F","35412204000000442240A013","A",NULL,NULL
"2317","D2240X014","442240A014",NULL,"E2801170200010B9FAB90B5F","35412204000000442240A014","A",NULL,NULL
"2318","D2240X014","442240A014",NULL,"E280117020000059FAB90B5F","35412204000000442240A014","A",NULL,NULL
"2319","D2240X014","442240A014",NULL,"E2801170200010E9FAB90B5F","35412204000000442240A014","A",NULL,NULL
"2320","D2240X014","442240A014",NULL,"E280117020001249FABD0B5F","35412204000000442240A014","A",NULL,NULL
"2321","D2240X015","442240A015",NULL,"E280117020000039FAB90B5F","35412204000000442240A015","A",NULL,NULL
"2322","D2240X015","442240A015",NULL,"E2801170200014D9FAB20B5F","35412204000000442240A015","A",NULL,NULL
"2323","D2240X015","442240A015",NULL,"E280117020000069FAB90B5F","35412204000000442240A015","A",NULL,NULL
"2324","D2240X015","442240A015",NULL,"E2801170200000C9FAB90B5F","35412204000000442240A015","A",NULL,NULL
"2325","D2240X016","442240A016",NULL,"E280117020001049FAB90B5F","35412204000000442240A016","A",NULL,NULL
"2326","D2240X016","442240A016",NULL,"E280117020000459FAB20B5F","35412204000000442240A016","A",NULL,NULL
"2327","D2240X016","442240A016",NULL,"E2801170200014B9FAB20B5F","35412204000000442240A016","A",NULL,NULL
"2328","D2240X016","442240A016",NULL,"E2801170200014E9FAB20B5F","35412204000000442240A016","A",NULL,NULL
"2329","D2240X017","442240A017",NULL,"E2801170200002D9FAB00B5F","35412204000000442240A017","A",NULL,NULL
"2330","D2240X017","442240A017",NULL,"E2801170200004C9FAB20B5F","35412204000000442240A017","A",NULL,NULL
"2331","D2240X017","442240A017",NULL,"E280117020000439FAB20B5F","35412204000000442240A017","A",NULL,NULL
"2332","D2240X017","442240A017",NULL,"E280117020000469FAB20B5F","35412204000000442240A017","A",NULL,NULL
"2333","D2240X018","442240A018",NULL,"E2801170200002B9FAB00B5F","35412204000000442240A018","A",NULL,NULL
"2334","D2240X018","442240A018",NULL,"E280117020001259FAB00B5F","35412204000000442240A018","A",NULL,NULL
"2335","D2240X018","442240A018",NULL,"E2801170200002E9FAB00B5F","35412204000000442240A018","A",NULL,NULL
"2336","D2240X018","442240A018",NULL,"E280117020001449FAB20B5F","35412204000000442240A018","A",NULL,NULL
"2337","D2240X019","442240A019",NULL,"E2801170200000D9FAAC0B5F","35412204000000442240A019","A",NULL,NULL
"2338","D2240X019","442240A019",NULL,"E280117020001239FAB00B5F","35412204000000442240A019","A",NULL,NULL
"2339","D2240X019","442240A019",NULL,"E280117020001269FAB00B5F","35412204000000442240A019","A",NULL,NULL
"2340","D2240X019","442240A019",NULL,"E2801170200012C9FAB00B5F","35412204000000442240A019","A",NULL,NULL
"2341","D2240X020","442240A020",NULL,"E2801170200000E9FAAC0B5F","35412204000000442240A020","A",NULL,NULL
"2342","D2240X020","442240A020",NULL,"E2801170200000B9FAAC0B5F","35412204000000442240A020","A",NULL,NULL
"2343","D2240X020","442240A020",NULL,"E280117020001059FAAC0B5F","35412204000000442240A020","A",NULL,NULL
"2344","D2240X020","442240A020",NULL,"E280117020000249FAB00B5F","35412204000000442240A020","A",NULL,NULL
"2345","D2240X021","442240A021",NULL,"E280117020001039FAAC0B5F","35412204000000442240A021","A",NULL,NULL
"2346","D2240X021","442240A021",NULL,"E2801170200014D9FAA50B5F","35412204000000442240A021","A",NULL,NULL
"2347","D2240X021","442240A021",NULL,"E280117020001069FAAC0B5F","35412204000000442240A021","A",NULL,NULL
"2348","D2240X021","442240A021",NULL,"E2801170200010C9FAAC0B5F","35412204000000442240A021","A",NULL,NULL
"2349","D2240X022","442240A022",NULL,"E2801170200014B9FAA50B5F","35412204000000442240A022","A",NULL,NULL
"2350","D2240X022","442240A022",NULL,"E280117020000049FAAC0B5F","35412204000000442240A022","A",NULL,NULL
"2351","D2240X022","442240A022",NULL,"E2801170200014E9FAA50B5F","35412204000000442240A022","A",NULL,NULL
"2352","D2240X022","442240A022",NULL,"E280117020000459FAA50B5F","35412204000000442240A022","A",NULL,NULL
"2353","D2240X023","442240A023",NULL,"E2801170200004C9FAA50B5F","35412204000000442240A023","A",NULL,NULL
"2354","D2240X023","442240A023",NULL,"E2801170200002D9FAA40B5F","35412204000000442240A023","A",NULL,NULL
"2355","D2240X023","442240A023",NULL,"E280117020000469FAA50B5F","35412204000000442240A023","A",NULL,NULL
"2356","D2240X023","442240A023",NULL,"E280117020000439FAA50B5F","35412204000000442240A023","A",NULL,NULL
"2357","D2240X024","442240A024",NULL,"E280117020000249FAA40B5F","35412204000000442240A024","A",NULL,NULL
"2358","D2240X024","442240A024",NULL,"E2801170200002E9FAA40B5F","35412204000000442240A024","A",NULL,NULL
"2359","D2240X024","442240A024",NULL,"E2801170200002B9FAA40B5F","35412204000000442240A024","A",NULL,NULL
"2360","D2240X024","442240A024",NULL,"E280117020001449FAA50B5F","35412204000000442240A024","A",NULL,NULL
"2361","D2240X025","442240A025",NULL,"E2801170200010C9FAA00B5F","35412204000000442240A025","A",NULL,NULL
"2362","D2240X025","442240A025",NULL,"E280117020001259FAA40B5F","35412204000000442240A025","A",NULL,NULL
"2363","D2240X025","442240A025",NULL,"E2801170200012C9FAA40B5F","35412204000000442240A025","A",NULL,NULL
"2364","D2240X025","442240A025",NULL,"E280117020000229FAA40B5F","35412204000000442240A025","A",NULL,NULL
"2365","D2240X026","442240A026",NULL,"E280117020000049FAA00B5F","35412204000000442240A026","A",NULL,NULL
"2366","D2240X026","442240A026",NULL,"E2801170200010A9FAA00B5F","35412204000000442240A026","A",NULL,NULL
"2367","D2240X026","442240A026",NULL,"E2801170200000D9FAA00B5F","35412204000000442240A026","A",NULL,NULL
