"sn","seqno","antenna","command","commandstring","count","count_rssi","count_start","count_transfer","device_ip","device_mac","tid","epc","max_rssi","min_rssi","offline_data","operation","output_mode","rssi","timestamp","usr","version","received","count_gap","interval_time","rssi_average","rssi_median","speed_average","speed_gap","speed_median","rawdata"
"1452082","94763","1","35","URC_CMD_RFID_Inven_Receive","1","-52","2020-11-27 12:11:16.497","2020-11-27 12:11:16.497","192.168.249.53","44:00:21:25:2c:aa","E28011052000750EA69B0A68","AAAAAAAAAAAAAAFB300000CB","-51.8","-51.8","0","0","1","-51.8","2020-11-27 12:11:16.489",,"10002","2023-11-29 18:19:00.991","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-52,""count_start"":1606450276497,""count_transfer"":1606450276497,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.53"",""device_mac"":""44:00:21:25:2c:aa"",""epc"":""AAAAAAAAAAAAAAFB300000CB"",""interval"":1000,""max_rssi"":-5180,""min_rssi"":-5180,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-5180,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":94763,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000750EA69B0A68"",""timestamp"":1606450276489,""usr"":"""",""version"":10002}"
"1452083","94764","1","35","URC_CMD_RFID_Inven_Receive","1","-28","2020-11-27 12:11:16.518","2020-11-27 12:11:16.518","192.168.249.53","44:00:21:25:2c:aa","E28011052000778EA69B0A68","AAAAAAAAAAAAAAFE300000CE","-27.7","-27.7","0","0","1","-27.7","2020-11-27 12:11:16.511",,"10002","2023-11-29 18:19:00.991","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-28,""count_start"":1606450276518,""count_transfer"":1606450276518,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.53"",""device_mac"":""44:00:21:25:2c:aa"",""epc"":""AAAAAAAAAAAAAAFE300000CE"",""interval"":1000,""max_rssi"":-2770,""min_rssi"":-2770,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2770,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":94764,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000778EA69B0A68"",""timestamp"":1606450276511,""usr"":"""",""version"":10002}"
"1452084","94765","1","35","URC_CMD_RFID_Inven_Receive","1","-26","2020-11-27 12:11:16.537","2020-11-27 12:11:16.538","192.168.249.53","44:00:21:25:2c:aa","E28011052000784EA6A20A68","AAAAAAAAAAAAAAFE300000CE","-25.8","-25.8","0","0","1","-25.8","2020-11-27 12:11:16.536",,"10002","2023-11-29 18:19:00.991","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-26,""count_start"":1606450276537,""count_transfer"":1606450276538,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.53"",""device_mac"":""44:00:21:25:2c:aa"",""epc"":""AAAAAAAAAAAAAAFE300000CE"",""interval"":1000,""max_rssi"":-2580,""min_rssi"":-2580,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2580,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":94765,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000784EA6A20A68"",""timestamp"":1606450276536,""usr"":"""",""version"":10002}"
"1452085","61978","1","35","URC_CMD_RFID_Inven_Receive","1","-25","2020-11-27 12:15:46.173","2020-11-27 12:15:46.173","192.168.249.51","14:00:8b:c2:27:f9","E28011052000764EA6920A68","AAAAAAAAAAAAAA11300000E0","-25","-25","0","0","1","-25","2020-11-27 12:15:46.172",,"10002","2023-11-29 18:19:00.995","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-25,""count_start"":1606450546173,""count_transfer"":1606450546173,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.51"",""device_mac"":""14:00:8b:c2:27:f9"",""epc"":""AAAAAAAAAAAAAA11300000E0"",""interval"":1000,""max_rssi"":-2500,""min_rssi"":-2500,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2500,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":61978,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000764EA6920A68"",""timestamp"":1606450546172,""usr"":"""",""version"":10002}"
"1452086","61979","1","35","URC_CMD_RFID_Inven_Receive","1","-49","2020-11-27 12:15:46.191","2020-11-27 12:15:46.191","192.168.249.51","14:00:8b:c2:27:f9","E28011052000704EA6B00A68","BBBBBBBBBBBBBB0000000011","-49","-49","0","0","1","-49","2020-11-27 12:15:46.182",,"10002","2023-11-29 18:19:00.995","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-49,""count_start"":1606450546191,""count_transfer"":1606450546191,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.51"",""device_mac"":""14:00:8b:c2:27:f9"",""epc"":""BBBBBBBBBBBBBB0000000011"",""interval"":1000,""max_rssi"":-4900,""min_rssi"":-4900,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-4900,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":61979,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000704EA6B00A68"",""timestamp"":1606450546182,""usr"":"""",""version"":10002}"
"1452087","66521","1","35","URC_CMD_RFID_Inven_Receive","1","-22","2023-11-29 18:18:59.678","2023-11-29 18:18:59.678","192.168.249.52","4e:00:24:52:9b:06","E28011052000768EA6920A68","AAAAAAAAAAAAAA12300000E1","-21.3","-21.3","0","0","1","-21.3","2023-11-29 18:18:59.672",,"10002","2023-11-29 18:19:01.025","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-22,""count_start"":1701253139678,""count_transfer"":1701253139678,""device_id"":""AL800-249-052"",""device_ip"":""192.168.249.52"",""device_mac"":""4e:00:24:52:9b:06"",""epc"":""AAAAAAAAAAAAAA12300000E1"",""interval"":1000,""max_rssi"":-2130,""min_rssi"":-2130,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2130,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":66521,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000768EA6920A68"",""timestamp"":1701253139672,""usr"":"""",""version"":10002}"
"1452088","61980","1","35","URC_CMD_RFID_Inven_Receive","1","-27","2020-11-27 12:15:46.200","2020-11-27 12:15:46.200","192.168.249.51","14:00:8b:c2:27:f9","E28011052000754EA6920A68","AAAAAAAAAAAAAA11300000E0","-26.7","-26.7","0","0","1","-26.7","2020-11-27 12:15:46.193",,"10002","2023-11-29 18:19:01.034","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-27,""count_start"":1606450546200,""count_transfer"":1606450546200,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.51"",""device_mac"":""14:00:8b:c2:27:f9"",""epc"":""AAAAAAAAAAAAAA11300000E0"",""interval"":1000,""max_rssi"":-2670,""min_rssi"":-2670,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2670,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":61980,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000754EA6920A68"",""timestamp"":1606450546193,""usr"":"""",""version"":10002}"
"1452089","61981","1","35","URC_CMD_RFID_Inven_Receive","1","-27","2020-11-27 12:15:46.228","2020-11-27 12:15:46.228","192.168.249.51","14:00:8b:c2:27:f9","E28011052000754EA6920A68","AAAAAAAAAAAAAA11300000E0","-26.7","-26.7","0","0","1","-26.7","2020-11-27 12:15:46.221",,"10002","2023-11-29 18:19:01.034","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-27,""count_start"":1606450546228,""count_transfer"":1606450546228,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.51"",""device_mac"":""14:00:8b:c2:27:f9"",""epc"":""AAAAAAAAAAAAAA11300000E0"",""interval"":1000,""max_rssi"":-2670,""min_rssi"":-2670,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2670,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":61981,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000754EA6920A68"",""timestamp"":1606450546221,""usr"":"""",""version"":10002}"
"1452090","61982","1","35","URC_CMD_RFID_Inven_Receive","1","-25","2020-11-27 12:15:46.238","2020-11-27 12:15:46.238","192.168.249.51","14:00:8b:c2:27:f9","E28011052000764EA6920A68","AAAAAAAAAAAAAA11300000E0","-25","-25","0","0","1","-25","2020-11-27 12:15:46.232",,"10002","2023-11-29 18:19:01.035","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-25,""count_start"":1606450546238,""count_transfer"":1606450546238,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.51"",""device_mac"":""14:00:8b:c2:27:f9"",""epc"":""AAAAAAAAAAAAAA11300000E0"",""interval"":1000,""max_rssi"":-2500,""min_rssi"":-2500,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2500,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":61982,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000764EA6920A68"",""timestamp"":1606450546232,""usr"":"""",""version"":10002}"
"1452091","94766","1","35","URC_CMD_RFID_Inven_Receive","1","-60","2020-11-27 12:11:16.549","2020-11-27 12:11:16.549","192.168.249.53","44:00:21:25:2c:aa","E280110520007B8EA6970A68","AAAAAAAAAAAAAAB630000086","-59.6","-59.6","0","0","1","-59.6","2020-11-27 12:11:16.546",,"10002","2023-11-29 18:19:01.040","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-60,""count_start"":1606450276549,""count_transfer"":1606450276549,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.53"",""device_mac"":""44:00:21:25:2c:aa"",""epc"":""AAAAAAAAAAAAAAB630000086"",""interval"":1000,""max_rssi"":-5960,""min_rssi"":-5960,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-5960,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":94766,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E280110520007B8EA6970A68"",""timestamp"":1606450276546,""usr"":"""",""version"":10002}"
"1452092","94767","1","35","URC_CMD_RFID_Inven_Receive","1","-52","2020-11-27 12:11:16.578","2020-11-27 12:11:16.578","192.168.249.53","44:00:21:25:2c:aa","E28011052000768EA6920A68","AAAAAAAAAAAAAA12300000E1","-51.8","-51.8","0","0","1","-51.8","2020-11-27 12:11:16.571",,"10002","2023-11-29 18:19:01.040","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-52,""count_start"":1606450276578,""count_transfer"":1606450276578,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.53"",""device_mac"":""44:00:21:25:2c:aa"",""epc"":""AAAAAAAAAAAAAA12300000E1"",""interval"":1000,""max_rssi"":-5180,""min_rssi"":-5180,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-5180,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":94767,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000768EA6920A68"",""timestamp"":1606450276571,""usr"":"""",""version"":10002}"
"1452093","94768","1","35","URC_CMD_RFID_Inven_Receive","1","-60","2020-11-27 12:11:16.588","2020-11-27 12:11:16.588","192.168.249.53","44:00:21:25:2c:aa","E280110520007B8EA6970A68","AAAAAAAAAAAAAAB630000086","-59.6","-59.6","0","0","1","-59.6","2020-11-27 12:11:16.582",,"10002","2023-11-29 18:19:01.075","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-60,""count_start"":1606450276588,""count_transfer"":1606450276588,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.53"",""device_mac"":""44:00:21:25:2c:aa"",""epc"":""AAAAAAAAAAAAAAB630000086"",""interval"":1000,""max_rssi"":-5960,""min_rssi"":-5960,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-5960,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":94768,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E280110520007B8EA6970A68"",""timestamp"":1606450276582,""usr"":"""",""version"":10002}"
"1452094","94769","1","35","URC_CMD_RFID_Inven_Receive","1","-27","2020-11-27 12:11:16.607","2020-11-27 12:11:16.607","192.168.249.53","44:00:21:25:2c:aa","E28011052000778EA69B0A68","AAAAAAAAAAAAAAFE300000CE","-26.7","-26.7","0","0","1","-26.7","2020-11-27 12:11:16.606",,"10002","2023-11-29 18:19:01.075","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-27,""count_start"":1606450276607,""count_transfer"":1606450276607,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.53"",""device_mac"":""44:00:21:25:2c:aa"",""epc"":""AAAAAAAAAAAAAAFE300000CE"",""interval"":1000,""max_rssi"":-2670,""min_rssi"":-2670,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2670,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":94769,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000778EA69B0A68"",""timestamp"":1606450276606,""usr"":"""",""version"":10002}"
"1452095","94770","1","35","URC_CMD_RFID_Inven_Receive","1","-24","2020-11-27 12:11:16.617","2020-11-27 12:11:16.617","192.168.249.53","44:00:21:25:2c:aa","E28011052000784EA6A20A68","AAAAAAAAAAAAAAFE300000CE","-23.5","-23.5","0","0","1","-23.5","2020-11-27 12:11:16.617",,"10002","2023-11-29 18:19:01.076","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-24,""count_start"":1606450276617,""count_transfer"":1606450276617,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.53"",""device_mac"":""44:00:21:25:2c:aa"",""epc"":""AAAAAAAAAAAAAAFE300000CE"",""interval"":1000,""max_rssi"":-2350,""min_rssi"":-2350,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2350,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":94770,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000784EA6A20A68"",""timestamp"":1606450276617,""usr"":"""",""version"":10002}"
"1452096","61983","1","35","URC_CMD_RFID_Inven_Receive","1","-49","2020-11-27 12:15:46.268","2020-11-27 12:15:46.269","192.168.249.51","14:00:8b:c2:27:f9","E28011052000704EA6B00A68","BBBBBBBBBBBBBB0000000011","-49","-49","0","0","1","-49","2020-11-27 12:15:46.264",,"10002","2023-11-29 18:19:01.086","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-49,""count_start"":1606450546268,""count_transfer"":1606450546269,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.51"",""device_mac"":""14:00:8b:c2:27:f9"",""epc"":""BBBBBBBBBBBBBB0000000011"",""interval"":1000,""max_rssi"":-4900,""min_rssi"":-4900,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-4900,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":61983,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000704EA6B00A68"",""timestamp"":1606450546264,""usr"":"""",""version"":10002}"
"1452097","61984","1","35","URC_CMD_RFID_Inven_Receive","1","-25","2020-11-27 12:15:46.286","2020-11-27 12:15:46.287","192.168.249.51","14:00:8b:c2:27:f9","E28011052000764EA6920A68","AAAAAAAAAAAAAA11300000E0","-25","-25","0","0","1","-25","2020-11-27 12:15:46.278",,"10002","2023-11-29 18:19:01.128","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-25,""count_start"":1606450546286,""count_transfer"":1606450546287,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.51"",""device_mac"":""14:00:8b:c2:27:f9"",""epc"":""AAAAAAAAAAAAAA11300000E0"",""interval"":1000,""max_rssi"":-2500,""min_rssi"":-2500,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2500,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":61984,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000764EA6920A68"",""timestamp"":1606450546278,""usr"":"""",""version"":10002}"
"1452098","61985","1","35","URC_CMD_RFID_Inven_Receive","1","-30","2020-11-27 12:15:46.305","2020-11-27 12:15:46.305","192.168.249.51","14:00:8b:c2:27:f9","E28011052000754EA6920A68","AAAAAAAAAAAAAA11300000E0","-29.5","-29.5","0","0","1","-29.5","2020-11-27 12:15:46.300",,"10002","2023-11-29 18:19:01.129","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-30,""count_start"":1606450546305,""count_transfer"":1606450546305,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.51"",""device_mac"":""14:00:8b:c2:27:f9"",""epc"":""AAAAAAAAAAAAAA11300000E0"",""interval"":1000,""max_rssi"":-2950,""min_rssi"":-2950,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2950,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":61985,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000754EA6920A68"",""timestamp"":1606450546300,""usr"":"""",""version"":10002}"
"1452099","61986","1","35","URC_CMD_RFID_Inven_Receive","1","-31","2020-11-27 12:15:46.324","2020-11-27 12:15:46.324","192.168.249.51","14:00:8b:c2:27:f9","E28011052000754EA6920A68","AAAAAAAAAAAAAA11300000E0","-30.2","-30.2","0","0","1","-30.2","2020-11-27 12:15:46.324",,"10002","2023-11-29 18:19:01.129","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-31,""count_start"":1606450546324,""count_transfer"":1606450546324,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.51"",""device_mac"":""14:00:8b:c2:27:f9"",""epc"":""AAAAAAAAAAAAAA11300000E0"",""interval"":1000,""max_rssi"":-3020,""min_rssi"":-3020,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-3020,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":61986,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000754EA6920A68"",""timestamp"":1606450546324,""usr"":"""",""version"":10002}"
"1452100","94771","1","35","URC_CMD_RFID_Inven_Receive","1","-24","2020-11-27 12:11:16.628","2020-11-27 12:11:16.628","192.168.249.53","44:00:21:25:2c:aa","E28011052000784EA6A20A68","AAAAAAAAAAAAAAFE300000CE","-23.5","-23.5","0","0","1","-23.5","2020-11-27 12:11:16.627",,"10002","2023-11-29 18:19:01.131","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-24,""count_start"":1606450276628,""count_transfer"":1606450276628,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.53"",""device_mac"":""44:00:21:25:2c:aa"",""epc"":""AAAAAAAAAAAAAAFE300000CE"",""interval"":1000,""max_rssi"":-2350,""min_rssi"":-2350,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-2350,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":94771,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000784EA6A20A68"",""timestamp"":1606450276627,""usr"":"""",""version"":10002}"
"1452101","94772","1","35","URC_CMD_RFID_Inven_Receive","1","-51","2020-11-27 12:11:16.640","2020-11-27 12:11:16.640","192.168.249.53","44:00:21:25:2c:aa","E28011052000750EA69B0A68","AAAAAAAAAAAAAAFB300000CB","-50.8","-50.8","0","0","1","-50.8","2020-11-27 12:11:16.638",,"10002","2023-11-29 18:19:01.131","9999","1000","-20","-20","9999","9999","9999","{""antenna"":1,""command"":35,""commandstring"":""URC_CMD_RFID_Inven_Receive"",""count"":1,""count_gap"":9999,""count_rssi"":-51,""count_start"":1606450276640,""count_transfer"":1606450276640,""device_id"":""arizon-rfid"",""device_ip"":""192.168.249.53"",""device_mac"":""44:00:21:25:2c:aa"",""epc"":""AAAAAAAAAAAAAAFB300000CB"",""interval"":1000,""max_rssi"":-5080,""min_rssi"":-5080,""offline_data"":false,""operation"":0,""output_mode"":1,""rssi"":-5080,""rssi_average"":-2000,""rssi_median"":-2000,""seqno"":94772,""speed_average"":9999,""speed_gap"":9999,""speed_median"":9999,""tid"":""E28011052000750EA69B0A68"",""timestamp"":1606450276638,""usr"":"""",""version"":10002}"
